id,first_author,journal,year
3002,DONG PJ,FERMILABTHESIS200812,2008
3002,DONINI J,NUCL INSTRUM METH A,2008
3002,DOWNING R,NUCL INSTRUM METH A,2007
3002,ELLIS RK,PHYS REV D,1999
3002,FEINDT M,NUCL INSTRUM METH A,2006
3002,FREUND Y,J COMPUT SYST SCI,1997
3002,GENZ AC,J COMPUT APPL MATH,1980
3002,GIELE WT,NUCL PHYS B C S,1996
3002,GINI C,MEMORIE METODOLOGIA,1955
3002,GOMEZCEBALLOS G,NUCL INSTRUM METH A,2004
3002,GRIBOV VN,SOV J NUCL PHYS,1972
3002,HAHN T,COMPUT PHYS COMMUN,2005
3002,HARRIS BW,PHYS REV D,2002
3002,HILL CS,NUCL INSTRUM METH A,2004
3002,HOCKER A,P SCI ACAT,2007
3002,JADACH S,COMPUT PHYS COMMUN,1993
3002,KIDONAKIS N,PHYS REV D,2003
3002,KIDONAKIS N,PHYS REV D,2006
3002,KIDONAKIS N,PHYS REV D,2010
3002,KLIMENKO S,FERMILABFN0741,2003
3002,LAI HL,EUR PHYS J C,2000
3002,LARANA BC,FERMILABTHESIS201004,2010
3002,LUECK J,FERMILABMASTERS20060,2006
3002,LUECK J,FERMILABTHESIS200933,2009
3002,MAHLON G,PHYS REV D,1997
3002,MALTONI F,J HIGH ENERGY PHYS,2003
3002,MANGANO ML,J HIGH ENERGY PHYS,2003
3002,MARAYAMA I,9111 KEK,1992
3002,MARTIN AD,EUR PHYS J C,1998
3002,NAKAMURA K,FERMILABTHESIS200913,2009
3002,NEYMAN J,PHILOS T R SOC LOND,1933
3002,PAPAIKONOMOU A,FERMILABTHESIS200921,2009
3002,RICHTER S,FERMILABTHESIS200735,2007
3002,SCHAEL S,PHYS REP,2006
3002,SILL A,NUCL INSTRUM METH A,2000
3002,SJOSTRAND T,COMPUT PHYS COMMUN,2001
3002,SJOSTRAND T,J HIGH ENERGY PHYS,2006
3002,STANLEY KO,EVOL COMPUT,2002
3002,STELZER T,PHYS REV D,1998
3002,SULLIVAN Z,PHYS REV D,2004
3002,SULLIVAN Z,PHYS REV D,2005
3002,TAIT T,PHYS REV D,2000
3002,THOMSON EJ,IEEE T NUCL SCI 2,2002
3002,WILLENBROCK SSD,PHYS REV D,1986
3002,YUAN CP,PHYS REV D,1990
4169,AAD G,ATLPHYSPUB2010002,2010
4169,AAD G,CERNOPEN2008020,2008
4169,AAD G,J INSTRUM,2008
4169,AAD G,PHYS LETT B,2010
4169,ADRAGNA P,NUCL INSTRUM METH A,2010
4169,AGOSTINELLI S,NUCL INSTRUM METH A,2003
4169,AHARROUCHE M,NUCL INSTRUM METH A,2007
4169,ALEKSA M,J INSTRUM,2008
4169,AMSLER C,PHYS LETT B,2008
4169,CACCIARI M,J HIGH ENERGY PHYS,2008
4169,CORNELISSEN T,J PHYS C SER,2008
4169,MARTIN AD,EUR PHYS J C,2005
4169,OREGLIA MJ,SLACR236,1980
4169,SJOSTRAND T,J HIGH ENERGY PHYS,2006
4274,ANDERSON LL,DERMATOL SURG,1996
4274,BARON M,GYNECOL OBSTET FERTI,2008
4274,HIDDEN G,ANAT CLIN,1979
4274,MAGE G,CHIRURG COELIOSCOPIQ,2007
4274,ROUVIERE H,ANATOMIE LYMPHATIQUE,1932
4749,ALEXANDER KP,CIRCULATION,2007
4749,ANTMAN EM,J AM COLL CARDIOL,2004
4749,DANGELSER G,PRESSE MED,2005
4749,DZAVIK V,EUR HEART J,2003
4749,FRIED LP,J GERONTOL A-BIOL,2001
4749,GOTTWALLES Y,ANN CARDIOL ANGEIOL,2004
4749,GUAGLIUMI G,CIRCULATION,2004
4749,HANON O,ARCH CARDIOVASC DIS,2009
4749,HUBACEK J,AM HEART J,2006
4749,JACOBS AK,J AM COLL CARDIOL,2003
4749,JAFFE R,CATHETER CARDIO INTE,2007
4749,KASHIMA K,J CARDIOL,2010
4749,KLEIN LW,J AM COLL CARDIOL,2002
4749,KUGELMASS AD,CRIT PATHW CARDIOL,2006
4749,LINDSAY J,AM HEART J,1994
4749,MANDELZWEIG L,EUR HEART J,2006
4749,MARENZI G,J AM COLL CARDIOL,2004
4749,MITKA M,JAMA-J AM MED ASSOC,2001
4749,OULDZEIN H,CARDIOVASC REVASC ME,2009
4749,SADEGHI HM,J AM COLL CARDIOL,2003
4749,SHAH P,AM J CARDIOL,2009
4749,STEINHUBL SR,JAMA-J AM MED ASSOC,2002
4749,THYGESEN K,EUR HEART J,2007
4749,VALENTE S,CIRC J,2008
4749,VANDEWERF F,EUR HEART J,2008
4749,,N ENGL J MED,1997
4979,AMADO RG,J CLIN ONCOL,2008
4979,BARBACID M,ANNU REV BIOCHEM,1987
4979,BASELGA J,J CLIN ONCOL,2008
4979,BOS JL,NATURE,1987
4979,CHAN YC,BMC MICROBIOL,2009
4979,CHOU LS,AM J CLIN PATHOL,2005
4979,DAVIES H,NATURE,2002
4979,DO H,BMC CANCER,2008
4979,DOMINGO E,GENE CHROMOSOME CANC,2004
4979,DOWNWARD J,NAT REV CANCER,2003
4979,EINSPAHR JG,CANCER EPIDEM BIOMAR,2006
4979,FEARON ER,CELL,1990
4979,HARADA K,BRIT J CANCER,2007
4979,IZUMI Y,CIRCULATION,2003
4979,KARAPETIS CS,NEW ENGL J MED,2008
4979,KINZLER KW,CELL,1996
4979,KRYPUY M,BMC CANCER,2006
4979,LI WQ,MOL CANCER,2006
4979,MA ESK,J CLIN PATHOL,2009
4979,MALUMBRES M,NAT REV CANCER,2003
4979,MIRANDA E,BRIT J CANCER,2006
4979,MOR A,ANNU REV IMMUNOL,2006
4979,NOMOTO K,AM J CLIN PATHOL,2006
4979,ONEILL E,SCIENCE,2004
4979,PICHLER M,J MOL DIAGN,2009
4979,RAJAGOPALAN H,NATURE,2002
4979,SAMOWITZ WS,CANCER EPIDEM BIOMAR,2000
4979,SCHUBBERT S,NAT REV CANCER,2007
4979,SINGH A,FASEB J,2005
4979,SMAKMAN N,BBA-REV CANCER,2005
4979,SYMVOULAKIS EK,INT J BIOL MARKER,2007
4979,TAKANO EA,BMC CANCER,2008
4979,WOJDACZ TK,NUCLEIC ACIDS RES,2007
4979,YUEN ST,CANCER RES,2002
5154,ANNUNZIATO L,PHARMACOL REV,2004
5154,BOURQUE CW,J PHYSIOL-LONDON,1985
5154,BRETHES D,P NATL ACAD SCI USA,1987
5154,BRUSSAARD AB,J PHYSIOL-LONDON,1996
5154,BURDAKOV D,CELL CALCIUM,2005
5154,CASE RM,CELL CALCIUM,2007
5154,CAZALIS M,J PHYSIOL-LONDON,1985
5154,CAZALIS M,J PHYSIOL-LONDON,1987
5154,DAYANITH G,J PHYSIOL PHARMAC S8,2008
5154,DAYANITHI G,CELL CALCIUM,2006
5154,DAYANITHI G,EXP PHYSIOL,2000
5154,DAYANITHI G,J PHYSIOL-LONDON,1996
5154,DUTTON A,J PHYSIOL-LONDON,1979
5154,FISHER TE,TRENDS NEUROSCI,1996
5154,FUJIO T,J NEUROENDOCRINOL,2006
5154,GOUZENES L,J PHYSIOL-LONDON,1999
5154,GUERINI D,CELL CALCIUM,2005
5154,KANG SH,CELL CALCIUM,2008
5154,KATOH A,J ENDOCRINOL,2010
5154,KIM MH,J NEUROSCI,2003
5154,LAMBERT RC,J PHYSIOL-LONDON,1994
5154,LEE SH,CELL CALCIUM,2007
5154,LI ZH,J PHYSIOL-LONDON,1995
5154,LUDWIG M,J PHYSIOL-LONDON,2005
5154,LUDWIG M,NATURE,2002
5154,LUDWIG M,PROG BRAIN RES,2002
5154,NORDMANN JJ,BIOSCIENCE REP,1988
5154,PETERSEN OH,CELL CALCIUM,2005
5154,PYRSKI M,J COMP NEUROL,2007
5154,SABATIER N,J NEUROENDOCRINOL,2004
5154,SABATIER N,J PHYSIOL-LONDON,1997
5154,SASAKI N,CELL CALCIUM,2005
5154,SHIBATA M,J NEUROENDOCRINOL,2007
5154,SHIBUYA I,J NEUROENDOCRINOL,1998
5154,SHMIGOL A,J PHYSIOL-LONDON,1995
5154,SHMIGOL A,NEUROSCIENCE,1995
5154,SHMIGOL A,PFLUGERS ARCH,1994
5154,STUENKEL EL,J PHYSIOL-LONDON,1993
5154,STUENKEL EL,J PHYSIOL-LONDON,1994
5154,SUZUKI H,J NEUROENDOCRINOL,2009
5154,THAYER SA,FRONT BIOSCI,2002
5154,TOESCU EC,J PHYSL,1991
5154,UETA Y,ENDOCRINOLOGY,2005
5154,VERKHRATSKY A,CELL CALCIUM,1996
5154,VERKHRATSKY A,PHYSIOL REV,2005
5154,VIERO C,CELL CALCIUM,2006
5154,VIERO C,CNS NEUROSCI THE JUL,2010
5154,WANAVERBECQ N,J PHYSIOL-LONDON,2003
5154,WANG G,J PHYSIOL-LONDON,1997
5154,WANG XM,J PHYSIOL-LONDON,1992
5154,WUYTACK F,CELL CALCIUM,2002
5252,ABOUSLEIMAN YN,2007 AADE NAT TECHN,2007
5252,ALBERTY MW,SPE ANN TECHN C EXH,2004
5252,ASTON MS,IADC SPE DRILL C DAL,2004
5252,BENAISSA S,IADC SPE AS PAC TECH,2006
5252,BENAISSA S,SPE IADC DRILL C AMS,2005
5252,DUPRIEST FE,SPE IADC DRILL C AMS,2005
5252,FJAER E,DEV PETROLEUM SCI,2008
5252,FUH GF,SPE ANN TECHN C EXH,1992
5252,FUH GF,SPE IADC DRILL C AMS,2007
5252,GOUD MC,SPE IADC IND DRILL T,2006
5252,MORITA N,SPE ANN TECHN C EXH,1990
5252,REID P,SPE IADC IND DRILL T,2006
5252,SANTOS H,OFFSH TECHN C HOUST,2006
5252,SONG JH,SPE RUSS OIL GAS TEC,2006
5252,WANG H,SPE ROCK MOUNT OIL G,2007
5437,BATTINI JL,J VIROL,1992
5437,BEARD SJ,FEMS MICROBIOL LETT,2000
5437,BECK L,J BIOL CHEM,2009
5437,BERG J,BIOCHEMISTRY-US,2006
5437,BLOMGREN K,FREE RADICAL BIO MED,2006
5437,BRANT AM,BIOCHEM BIOPH RES CO,1993
5437,BYRNE E,J CLIN NEUROSCI,2002
5437,CHEN C,J BIOL CHEM,2004
5437,CHOEIRI C,NEUROSCIENCE,2002
5437,DIFILIPPO M,EUR J PHARMACOL,2006
5437,EBERT BL,J BIOL CHEM,1995
5437,EDINGER AL,BIOCHEM J 1,2007
5437,FESTING MH,GENESIS,2009
5437,HARTIG MB,ANN NEUROL,2006
5437,JACKSONLEWIS V,NAT PROTOC,2007
5437,KAVANAUGH MP,P NATL ACAD SCI USA,1994
5437,KIM FJ,RETROVIROLOGY,2004
5437,KINET S,RETROVIROLOGY,2007
5437,KO YH,J BIOL CHEM,2003
5437,LAGRUE E,METAB BRAIN DIS,2009
5437,LAGRUE E,PEDIATR RES,2007
5437,LEE JY,BRAIN RES,2009
5437,LEUNG AWC,BBA-BIOENERGETICS,2008
5437,MANDEMAKERS W,J CELL SCI,2007
5437,MANEL N,CELL,2003
5437,MANEL N,ONCOGENE,2005
5437,MATTSON MP,NEURON,2008
5437,MONTELHAGEN A,BLOOD,2008
5437,MONTELHAGEN A,CURR OPIN HEMATOL,2009
5437,OHARA B,CELL GROWTH DIFFER,1990
5437,OKUN JG,J BIOL CHEM,2002
5437,OVERBAUGH J,MICROBIOL MOL BIOL R,2001
5437,PEDERSEN PL,J BIOENERG BIOMEMBR,2007
5437,RODRIGO R,FUND CLIN PHARMACOL,2007
5437,SUH SW,J CEREBR BLOOD F MET,2009
5437,SUH SW,MOL MED,2007
5437,SWAINSON L,P NATL ACAD SCI USA,2005
5437,URABE T,J NEUROCHEM,1996
5437,VIRKKI LV,AM J PHYSIOL-RENAL,2007
5437,WILSON CA,J VIROL,1991
5522,*CDF COLL,PHYS REV D,2002
5522,*CDF COLL,PHYS REV D,2004
5522,*CMS COLL,JINST,2008
5522,*CMS COLL,JINST,2010
5522,*CMS COLL,TRACK VERT RES 1 COL,2010
5522,*GEANT4,STUD TRACK MAT CMS P,2010
5522,*GEANT4 COLL,NUCL I METH A,2003
5522,*UA5 COLL,Z PHYS C,1986
5522,AUMEYR T,THESIS VIENNA U TECH,2008
5522,BELL AJ,CERNTHESIS2009062,2008
5522,BERNHARD R,P 1 INT WORKSH MULT,2008
5522,BUCKLEY A,EUR PHYS J C,2010
5522,CACCIARI M,PERF JET RECONSTR CH,2008
5522,CACCIARI M,PHYS LETT B,2006
5522,EVANS L,J INSTRUM,2008
5522,FIELD R,ACTA PHYS POL B,2008
5522,LAI HL,EUR PHYS J C,2000
5522,MORAES A,EUR PHYS J C,2007
5522,PUMPLIN J,J HIGH ENERGY PHYS,2002
5522,SALAM GP,J HIGH ENERGY PHYS,2007
5522,SJOSTRAND T,J HIGH ENERGY PHYS,2006
5522,SJOSTRAND T,PHYS LETT B,1987
5522,SKANDS P,EUR PHYS J C,2007
5524,AAD G,J INSTRUM,2008
5524,ACHENBACH R,J INSTRUM,2008
5524,AGOSTINELLI S,NUCL INSTRUM METH A,2003
5524,AHARROUCHE M,NUCL INSTRUM METH A,2006
5524,AHARROUCHE M,NUCL INSTRUM METH A,2007
5524,AHARROUCHE M,NUCL INSTRUM METH A,2008
5524,AHARROUCHE M,NUCL INSTRUM METH A,2009
5524,AHARROUCHE M,NUCL INSTRUM METH A,2010
5524,ALEKSA M,J INSTRUM,2008
5524,ANDRIEUX ML,NUCL INSTRUM METH A,2002
5524,ARCHAMBAULT JP,J INSTRUM,2008
5524,ARMITAGE JC,J INSTRUM,2007
5524,ARTAMONOV A,J INSTRUM,2008
5524,AUBERT B,NUCL INSTRUM METH A,2006
5524,BAN J,NUCL INSTRUM METH A,2006
5524,BANFI D,J INSTRUM,2006
5524,BAZAN A,J INSTRUM,2007
5524,BRETTEL H,P 6 WORKSH EL LHC EX,2000
5524,BUCHANAN NJ,J INSTRUM,2008
5524,CLELAND WE,NUCL INSTRUM METH A,1994
5524,COJOCARU C,NUCL INSTRUM METH A,2004
5524,COLAS J,NUCL INSTRUM METH A,2005
5524,COLAS J,NUCL INSTRUM METH A,2008
5524,DAR A,PHYS REV LETT,1983
5524,DOWLER B,NUCL INSTRUM METH A,2002
5524,GINGRICH DM,J INSTRUM,2007
5524,KIRYUNIN AE,NUCL INSTRUM METH A,2006
5524,PINFOLD J,NUCL INSTRUM METH A,2008
5525,*ATLAS COLL,ATLASTDR002,2002
5525,*ATLAS COLL,JINST,2008
5525,ALEKSA M,J INSTRUM,2008
5525,ANDRIEUX ML,NUCL INSTRUM METH A,2002
5525,AUBERT B,NUCL INSTRUM METH A,2006
5525,BANFI D,J INSTRUM,2006
5525,BAZAN A,J INSTRUM,2007
5525,BUCHANAN NJ,J INSTRUM,2008
5525,CLELAND WE,NUCL INSTRUM METH A,1994
5525,COLAS J,NUCL INSTRUM METH A,2008
5525,FRIGO M,P IEEE,2005
5525,JAMES F,COMPUT PHYS COMMUN,1975
5525,MILLER LS,PHYS REV,1968
5525,WALKOWIAK W,NUCL INSTRUM METH A,2000
5525,YOSHINO K,PHYS REV A,1976
5526,*ATLAS COLL,CERNLHCC1997016 ATLA,1997
5526,*ATLAS COLL,CERNLHCC2005022 ATLA,2005
5526,AAD G,EXPECTED PERFORMANCE,2009
5526,AAD G,J INSTRUM,2008
5526,ABAT E,J INSTRUM,2008
5526,ABDESSELAM A,J INSTRUM,2008
5526,ABDESSELAM A,J NUCL SCI TECHNOL,2007
5526,ABDESSELAM A,NUCL INSTRUM METH A,2006
5526,ABDESSELAM A,NUCL INSTRUM METH A,2007
5526,AGOSTINELLI S,NUCL INSTRUM METH A,2003
5526,AHMAD A,NUCL INSTRUM METH A,2007
5526,ALAM MS,NUCL INSTRUM METH A,2001
5526,ALLISON J,IEEE T NUCL SCI 2,2006
5526,AMSLER C,PHYS LETT B,2008
5526,ARMS KE,NUCL INSTRUM METH A,2005
5526,ATTREE D,J INSTRUM,2008
5526,BICHSEL H,REV MOD PHYS,1988
5526,CAMPABADAL F,NUCL INSTRUM METH A,2005
5526,CHRISTMAS P,31 ICRU,1979
5526,CHU ML,NUCL INSTRUM METH A,2004
5526,CINDRO V,J INSTRUM,2008
5526,CORNELISSEN T,J PHYS C SER,2008
5526,DAR A,PHYS REV LETT,1983
5526,EVANS L,J INSTRUM,2008
5526,GAN KK,NUCL INSTRUM METH A,2007
5526,GORELOV I,NUCL INSTRUM METH A,2002
5526,GOTTFERT T,THESIS U WURZBURG,2006
5526,HARTEL R,THESIS MPI MUNICH,2005
5526,JACOBONI C,SOLID STATE ELECTRON,1977
5526,LICHARD P,P 2005 LECC HEID,2005
5526,MOREIRA P,IEEE NUCL SCI S,2000
5526,PEHL RH,NUCL INSTRUM METHODS,1968
5526,PERIC I,NUCL INSTRUM METH A,2006
5526,POY AB,J INSTRUM,2008
5526,RYAN RD,IEEE T NUCL SCI,1973
5526,SCHOLZE F,NUCL INSTRUM METH A,2000
5526,WHITE M,17 INT WORKSH VERT D,2008
5527,*ATLAS COLL,ATLASTDR017,2005
5527,*ATLAS PIX COLL,ATLINDETPUB2008003 A,2008
5527,*GCC,GCC GNU COMP COLL,2008
5527,*LIN,SCI LIN CERN 4 SLC4,2008
5527,AAD G,CERNOPEN2008020,2008
5527,AAD G,J INSTRUM,2008
5527,AALTONEN T,PHYS REV D,2008
5527,ABAZOV VM,PHYS REV LETT,2003
5527,ACOSTA D,PHYS REV D,2004
5527,ADORISIO C,NUCL INSTRUM METH A,2008
5527,ADRAGNA P,ATLTILECALPUB2009002,2009
5527,AFFOLDER AA,PHYS REV D,2002
5527,AGOSTINELLI S,NUCL INSTRUM METH A,2003
5527,ALBROW M,FERMILABCONF06359,2006
5527,ALLANACH BC,COMPUT PHYS COMMUN,2009
5527,ALLISON J,IEEE T NUCL SCI 2,2006
5527,ALWALL J,COMPUT PHYS COMMUN,2007
5527,AMSLER C,PHYS LETT B,2008
5527,ANASTOPOULOS C,J PHYS C SER,2007
5527,AZHGIREY I,324 LHC,2003
5527,AZHGIREY I,567 LHC,2002
5527,BAHR M,EUR PHYS J C,2008
5527,BARANOV S,ATLGEN2005001,2005
5527,BARBERIO E,ATLSOFTCONF2007002,2007
5527,BARBERIO E,COMPUT PHYS COMMUN,1991
5527,BARBERIO E,J PHYS C SER,2007
5527,BARRAND G,COMP HIGH EN NUCL PH,2000
5527,BARTKO H,THESIS,2004
5527,BATTISTONI G,AIP CONF PROC,2007
5527,BENEKOS NC,9 ICATPP C ASTR PART,2005
5527,BIRD I,CERNLHCC2005024,2005
5527,BOISVERT V,ATLSOFT2003010,2003
5527,BOONEKAMP M,ATLGEN2004001,2004
5527,BOOS E,NUCL INSTRUM METH A,2004
5527,BOOS E,P LES HOUCH 2001 PHY,2001
5527,BOROZAN I,J HIGH ENERGY PHYS,2002
5527,BOUDREAU J,COMP HIGH EN NUCL PH,2004
5527,BOURILKOV D,HEPPH0605240,2006
5527,BRANCO M,J PHYS C SER,2007
5527,BROKLOVA Z,CERNTHESIS2005007,2004
5527,BRUN R,NUCL INSTRUM METH A,1997
5527,BUTTERWORTH JM,Z PHYS C PART FIELDS,1996
5527,CACCIARI M,PHYS LETT B,2006
5527,CAMPANELLA M,ATLSOFT99004,1999
5527,CARLI T,ATLTILECALPUB2007008,2007
5527,CATANI S,J HIGH ENERGY PHYS,2001
5527,CATTANEO M,COMP HIGH EN NUCL PH,2001
5527,CHEKANOV S,EUR PHYS J C,2005
5527,CHYTRACEK R,IEEE T NUCL SCI 2,2005
5527,COOKE M,ATLLARGPUB2007013,2007
5527,CORCELLA G,CERNTH2002270,2005
5527,CORCELLA G,J HIGH ENERGY PHYS,2001
5527,DAR A,PHYS REV LETT,1983
5527,DEAN S,ATHENA ATLFAST,2008
5527,DELLACQUA A,COMP HIGH EN NUCL PH,2001
5527,DELLACQUA A,J PHYS C SER,2007
5527,DEMIRKOZ B,CERNTHESIS2008001,2008
5527,DESALVO A,P COMP HIGH EN NUCL,2009
5527,DIGIROLAMO B,ATLTECHPUB2005001,2005
5527,DOBBS M,COMPUT PHYS COMMUN,2001
5527,DOTTI A,NUCL PHYS B-PROC SUP,2006
5527,DUELLMANN D,COMP HIGH EN NUCL PH,2003
5527,DULLMANN D,COMP HIGH EN NUCL PH,2004
5527,EDMONDS K,ATLSOFTPUB200801,2008
5527,EVANS L,NEW J PHYS,2007
5527,FASSO A,200510 CERN,2005
5527,FIELD R,CDFANALCDFPUBLIC7822,2005
5527,FRIXIONE S,J HIGH ENERGY PHYS,2003
5527,FRIXIONE S,J HIGH ENERGY PHYS,2007
5527,GADOMSKI S,ATLSOFT2001005,2001
5527,GLEISBERG T,J HIGH ENERGY PHYS,2004
5527,GROTHE M,NUCL INSTRUM METH A,2003
5527,GYULASSY M,COMPUT PHYS COMMUN,1994
5527,HARRIS CM,J HIGH ENERGY PHYS,2003
5527,HENNING JL,IEEE COMPUT,2000
5527,HURWITZ M,NUCL INSTRUM METH A,2007
5527,JADACH S,COMPUT PHYS COMMUN,1990
5527,JAMES F,COMPUT PHYS COMMUN,1990
5527,KERSEVAN BP,HEPPH0312045,2004
5527,KIRYUNIN A,9 C CAL HIGH EN PHYS,2000
5527,KIRYUNIN AE,J PHYS CONF SER,2009
5527,KITTELMANN T,P COMP HIGH EN NUCL,2009
5527,KITTELMANN TH,SLEPTON SPIN DETERMI,2007
5527,KORDAS K,9 C CAL HIGH PHYS CA,2000
5527,LAMPL W,ATLLARGPUB2007011,2007
5527,LANGE DJ,NUCL INSTRUM METH A,2001
5527,LOCH P,9 C CAL HIGH EN PHYS,2000
5527,LONNBLAD L,COMPUT PHYS COMMUN,1994
5527,MANGANO ML,J HIGH ENERGY PHYS,2003
5527,MARCHESINI G,COMPUT PHYS COMMUN,1992
5527,MORAES A,ATLPHYS20030202002,2002
5527,MORAES A,EUR PHYS J C,2007
5527,MORAES A,P 1 INT WOR IN PRESS,2008
5527,NEVSKI P,LARGE SCALE DATA MOV,2006
5527,NEWMAN C,SQLITE DEV LIB,2004
5527,NORRBIN E,EUR PHYS J C,2000
5527,OBRESHKOV E,NUCL INSTRUM METH A,2008
5527,PAIGE FE,HEPPH0312045,2003
5527,PERRIN Y,CERN20050022005,2005
5527,PLOTHOWBESCH H,COMPUT PHYS COMMUN,1993
5527,PUKHOV A,9841542 INP MSU,1999
5527,REBUZZI D,ATLSOFTPUB2007001,2007
5527,RICHTERWAS E,CERNATLPHYS98131,1998
5527,RIMOLDI A,ATLSOFTPUB2008002,2008
5527,RIMOLDI A,ATLSOFTPUB2008004,2008
5527,SALIHAGIC D,11 INT C CAL HIGH EN,2004
5527,SALZBURGER A,ATLSOFTPUB2007004,2007
5527,SALZBURGER A,ATLSOFTPUB200705,2007
5527,SJOSTRAND T,COMPUT PHYS COMMUN,2008
5527,SJOSTRAND T,J HIGH ENERGY PHYS,2006
5527,SJOSTRAND T,Z PHYSICS LEP 1,1989
5527,SKANDS P,J HIGH ENERGY PHYS,2004
5527,SKANDS P,P 1 INT WOR IN PRESS,2008
5527,SMIZANSKA M,ATLPHYS2000025,2000
5527,SOYEZ G,08070021HEPPH,2008
5527,SPECKMAYER P,J PHYS CONF SER,2009
5527,STELZER T,COMPUT PHYS COMMUN,1994
5527,STRIZENEC P,J PHYS CONF SER,2009
5527,TAYLOR G,NUCL INSTRUM METH A,2005
5527,TUNG WK,P DIS2007 WORKSH MUN,2007
5527,VANDERLANS RF,SQL GUIDE SQLITE,2009
5527,VIEGAS F,J PHYS C SER,2007
5527,VIRCHAUX M,ATLSOFT2001003,2001
5527,ZEITNITZ C,NUCL INSTRUM METH A,1994
5527,,CPU NORMALIZATION,2009
5528,*ATLAS COLL,CERNLHCC2003022 ATLA,2003
5528,*ATLAS COLL,CERNLHCC2005022 ATLA,2005
5528,*ATLAS COLL,CERNLHCC98014 ATLAS,1998
5528,*ATLAS MUON COLL,CERNLHCC9722 ATLAS M,1997
5528,AAD G,2008020 CERNOPEN ATL,2008
5528,AAD G,J INSTRUM,2008
5528,ADAMS D,ATLSOFT2003007,2003
5528,ADORISIO C,NUCL INSTRUM METH A,2008
5528,ADORISIO C,NUCL INSTRUM METH A,2009
5528,AEFSKY S,J INSTRUM,2008
5528,AMELUNG C,EUR PHYS J C S1,2004
5528,ANULLI F,J INSTRUM,2009
5528,ARAI Y,J INSTRUM,2008
5528,ARAI Y,NUCL INSTRUM METH A,2000
5528,AVRAMIDOU RM,NUCL INSTRUM METH A,2006
5528,BAGNAIA P,ATLMUONPUB2008004,2008
5528,BIAGI SF,NUCL INSTRUM METH A,1999
5528,BRANCHINI P,IEEE T NUCL SCI 3,2008
5528,GUYOT C,ATLMUONPUB2008007 AT,2008
5528,HASSANI S,NUCL INSTRUM METH A,2007
5528,LEVIN DS,NUCL INSTRUM METH A,2008
5528,VEENHOF R,INT C PROGR MATH MET,1993
5528,VERDUCCI M,J PHYS C SER,2008
5532,*CMS COLL,CERNLHCC2000016 CMS,2000
5532,*CMS COLL,CERNLHCC2006001 CMS,2006
5532,*CMS COLL,CERNLHCC98006 CMS CO,1998
5532,*CMS COLL,CMSPASBTV09001 CMS C,2009
5532,*CMS COLL,CMSPASJME10001 CMS C,2010
5532,*CMS COLL,CMSPASPFT09001 CMS C,2009
5532,*CMS COLL,CMSPASPFT10001 CMS C,2010
5532,*CMS COLL,J HIGH ENERGY PHYS,2010
5532,*CMS COLL,JINST,2008
5532,*CMS COLL,JINST,2010
5532,*CMS TRACK COLL,JINST,2009
5532,ADAM W,CMSNOTE2006041,2006
5532,AGRAM JL,NUCL INSTRUM METH A,2004
5532,ALLISON J,IEEE T NUCL SCI 2,2006
5532,ALLKOFER Y,NUCL INSTRUM METH A,2008
5532,AMSLER C,PHYS LETT B,2008
5532,ARNDT K,NUCL INSTRUM METH A,2003
5532,BARTALINI P,P 1 WORKSH PER IT OC,2008
5532,CACCIARI M,J HIGH ENERGY PHYS,2008
5532,CHIOCHIA V,IEEE T NUCL SCI,2005
5532,CUCCIARELLI S,CMSNOTE2002049,2002
5532,DELAERE C,CMSNOTE2008007,2008
5532,DOROKHOV A,NUCL INSTRUM METH A,2004
5532,EKLUND C,NUCL INSTRUM METH A,1999
5532,FRENCH MJ,NUCL INSTRUM METH A,2001
5532,FRUHWIRTH R,CMSNOTE2007008,2007
5532,GADOMSKI S,NUCL INSTRUM METH A,1992
5532,GIAMMANCO A,CMSNOTE2008005,2008
5532,MARINELLI N,CMSNOTE2006005,2006
5532,MIAO T,CMSNOTE2007021,2007
5532,MORAES A,EUR PHYS J C,2007
5532,SJOSTRAND T,J HIGH ENERGY PHYS,2006
5532,SWARTZ M,CMSNOTE2007033,2007
5532,SWARTZ M,NUCL INSTRUM METH A,2006
5532,WILKE L,2008012 CMS,2008
5533,*ATLAS TILE CAL CO,9642 CERNLHCC ATLAS,1996
5533,AAD G,CERNOPEN2008020,2009
5533,AAD G,J INSTRUM,2008
5533,ABDALLAH J,ATLTILECALPUB2008005,2007
5533,ADRAGNA P,NUCL INSTRUM METH A,2009
5533,AJALTOUNI Z,NUCL INSTRUM METH A,1997
5533,ANDERSON K,ATLTILECALPUB2009001,2009
5533,ANDERSON K,NUCL INSTRUM METH A,2005
5533,ARIZTIZABAL F,NUCL INSTRUM METH A,1994
5533,BERGLUND S,J INSTRUM,2008
5533,BERTOLUCCI S,NUCL INSTRUM METH A,1987
5533,CHAPUIS JM,ATLTILECAL94040 ATLA,1994
5533,CLEMENT C,ATLTILECALPUB2009003,2009
5533,CUMALAT JP,NUCL INSTRUM METH A,1990
5533,DEANDRADE L,12 INT WORKSH ADV CO,2008
5533,EVANS L,J INSTRUM,2008
5533,FIORINI L,ATLTILECALPUB2008010,2008
5533,ILLINGWORTH J,COMPUT VISION GRAPH,1988
5533,LEITNER R,ATLTILECALPUB2007002,2007
5533,MERMOD P,ATLTILECALPUB2008011,2008
5533,POVEDA J,IEEE T NUCL SCI 2,2007
